,count,is_french
r'n'b,1,False
essonnegeles,1,False
deadline,1,False
ilu,1,False
sozinho,1,False
swaggeru,1,False
sidiki,1,False
essone'geles,1,False
tеs,1,False
mississipi,1,False
entrecule,1,False
cariño,1,False
concrèt,1,False
lannister,1,False
zanmi,1,False
mesié,1,False
manaro'-ro,1,False
attèle,1,False
févri,1,False
glander-der-der-der,1,False
sépharade,1,False
revenge,1,False
casta,1,False
fleugi,1,False
comm,1,False
dissoudent,1,False
karate,1,False
ille-dou,1,False
anti-bdh,1,False
bentleys,1,False
falshe,1,False
tonne-car,1,False
chhh,1,False
dkr,1,False
ûdu,1,False
sh-ca,1,False
fofolle,1,False
girac,1,False
taba-asse,1,False
veinеs,1,False
ho's,1,False
didentité,1,False
grünt,1,False
natié,1,False
blanqui,1,False
caldo,1,False
controllo,1,False
heychargeur,1,False
kémi,1,False
bravon,1,False
tarpin,1,False
s-nes,1,False
ciste-ra,1,False
sénégalo-bc,1,False
machiavelli,1,False
tainp,1,False
full-up,1,False
hada,1,False
flokos,1,False
heinekein,1,False
vi-ide,1,False
desliza,1,False
watcha,1,False
pe-cho,1,False
lacostés,1,False
gueushs,1,False
ockrent,1,False
parce-qu'on,1,False
colors,1,False
o-h,1,False
daz,1,False
poukave,1,False
émilelouislaounizi,1,False
mi-tеmps,1,False
der-suici,1,False
taghmaoui,1,False
cabaleira,1,False
blème-pro,1,False
jok'air,1,False
kil's,1,False
teach,1,False
nineties,1,False
poundé,1,False
collinet,1,False
pwen,1,False
turn-up,1,False
cresceram,1,False
left,1,False
bleach,1,False
pento,1,False
demi-vrai,1,False
sbar,1,False
phillipe,1,False
eul,1,False
hors-normes,1,False
teisseire,1,False
milimètres,1,False
shmiture,1,False
timps,1,False
nnes-chiè,1,False
boissard,1,False
lance-grenade,1,False
cancun,1,False
baissse,1,False
uk,1,False
grra,1,False
pahh,1,False
enquête-quête-quête-quête,1,False
baileys,1,False
mallaury,1,False
smileyface'zer,1,False
anti-pédé,1,False
nette-ca,1,False
scooby,1,False
kickes,1,False
pueblo,1,False
bolosses,1,False
sabes,1,False
causing,1,False
kane,1,False
stach-mou,1,False
pickpo,1,False
beach,1,False
asmaâ,1,False
scientific,1,False
nouchi,1,False
chick,1,False
moutakala,1,False
u-r,1,False
lluvia,1,False
juicy,1,False
sentindo,1,False
hila,1,False
sers-lui,1,False
wyclef,1,False
michtonnent,1,False
qué-man,1,False
prêtе,1,False
ferrara,1,False
jit,1,False
higher,1,False
supers,1,False
fía,1,False
desaxés,1,False
minte,1,False
gal-sen,1,False
beez,1,False
bree-bree,1,False
mac-eleven,1,False
dynam,1,False
coups-bas,1,False
bou-bou-boum,1,False
inglewood,1,False
laurentfabius,1,False
murasaki,1,False
laârab,1,False
se-po,1,False
tter-gra,1,False
travs,1,False
té-con,1,False
segue,1,False
que-se,1,False
yahkiw,1,False
ilicites,1,False
noi-ch,1,False
thing,1,False
gillou,1,False
tefa,1,False
ecstas,1,False
yessay,1,False
runners,1,False
ché-tou,1,False
año,1,False
re-pier,1,False
zah,1,False
tsaho,1,False
piche,1,False
itali-ie,1,False
brrh,1,False
journeaux,1,False
castelo,1,False
bicravais,1,False
porte-feuille,1,False
etant,1,False
bri-ise,1,False
combos,1,False
pegar,1,False
yo-yos,1,False
bandolero,1,False
dos-wow,1,False
évry-courcouronnes,1,False
oseillе,1,False
plaaace,1,False
ré-éteignent,1,False
djo,1,False
niquеr,1,False
afrit,1,False
marsella,1,False
dejaste,1,False
naruto,1,False
tche-bi,1,False
nei,1,False
sheriff,1,False
você,1,False
belgiumvie,1,False
œdèmes,1,False
ah-ah,1,False
kellogs,1,False
buy,1,False
adal,1,False
yqat,1,False
poldo,1,False
potatoes,1,False
chateau,1,False
ako,1,False
avre,1,False
villiers,1,False
affutée,1,False
kaleidoscope,1,False
niquées,1,False
complacerte,1,False
galla-la-las,1,False
kedal,1,False
két,1,False
oukhzour,1,False
rape,1,False
knicks,1,False
psahtek,1,False
sder,1,False
bimbadaboum,1,False
baloo,1,False
tuyo,1,False
economie,1,False
bés-tom,1,False
fonscar,1,False
european,1,False
rupnol,1,False
ammonia,1,False
almadies,1,False
private,1,False
smirnoff,1,False
recalmer,1,False
yaska,1,False
bès-bar,1,False
koumar,1,False
oh-oh-oh,1,False
bimboule,1,False
lakers,1,False
zak,1,False
r'montent,1,False
bisc,1,False
mini-monde,1,False
djéze,1,False
yaâmlou,1,False
yhab,1,False
those,1,False
oak,1,False
parga,1,False
airbags,1,False
riinà,1,False
lahba,1,False
saffaq,1,False
tars,1,False
renda,1,False
malfra,1,False
fashion,1,False
légende-gende-gende,1,False
baygon,1,False
wesh-wesh,1,False
cera,1,False
emcee,1,False
née-jour,1,False
baraca,1,False
saka-saka,1,False
rebaise,1,False
démoliton,1,False
bifle,1,False
encima,1,False
doguiner,1,False
counasse,1,False
hagla,1,False
ille-ta,1,False
inchallah,1,False
pa-pata-ta-ta,1,False
macdonald's,1,False
brée-cam,1,False
dutron,1,False
viles-ci,1,False
abder'aman,1,False
tser,1,False
pims,1,False
exactamenté,1,False
racks,1,False
a-de-men,1,False
obélix,1,False
trets,1,False
pe-fra,1,False
tobserve,1,False
pani,1,False
zeh,1,False
moz,1,False
miskines,1,False
kala-kalashnikov,1,False
nehass,1,False
feu-ta,1,False
ieri,1,False
io-cli,1,False
nowmalman,1,False
saza-laza-m'alikoum,1,False
be-j,1,False
tcha-tcha-tcha,1,False
locker,1,False
pes-cli,1,False
rainte,1,False
dicono,1,False
likma,1,False
xp,1,False
teurinspec,1,False
darbida,1,False
ste-vé,1,False
ce-sau,1,False
piew,1,False
geppeto,1,False
malacita,1,False
kazkami,1,False
clm,1,False
mseken,1,False
trigger,1,False
quina,1,False
entre-suce,1,False
breum,1,False
tié,1,False
vestax,1,False
booska,1,False
esperanza,1,False
gir,1,False
r'grettera,1,False
baño,1,False
abdoulai,1,False
vuole,1,False
mwen,1,False
r'part,1,False
og's,1,False
gs,1,False
pl'hayce,1,False
zermi,1,False
ahahahaha,1,False
bac-man,1,False
pushka,1,False
rifier,1,False
remate,1,False
qui-ah,1,False
touh,1,False
fidélisé,1,False
p'tain,1,False
pe-sna,1,False
eley,1,False
ugh,1,False
smarts,1,False
raclots,1,False
sеulement,1,False
bags,1,False
belbel,1,False
meeny,1,False
sonrisa,1,False
wiltord,1,False
graillle,1,False
biguiriflingues,1,False
heey,1,False
vaient,1,False
p'tet,1,False
gouter,1,False
victimises,1,False
scre-di,1,False
chot-ca,1,False
r'f'ront,1,False
thalassa,1,False
fz,1,False
hé-hé-hé,1,False
lak-po,1,False
aïyn,1,False
la-uic,1,False
chronic,1,False
belly,1,False
death,1,False
dissert,1,False
flexy,1,False
personale,1,False
tenenew,1,False
starbuzz,1,False
brickell,1,False
brulées,1,False
cе-fran,1,False
gurri,1,False
cul-sec,1,False
movedizas,1,False
limit,1,False
dragovic,1,False
trap-house,1,False
guerrе,1,False
balaises,1,False
non-fictif,1,False
everytime,1,False
dé-sapé,1,False
mitarisé,1,False
cj,1,False
bastonné,1,False
couvoi,1,False
estralei,1,False
crit,1,False
narco-dinars,1,False
hous,1,False
amendes-mendes,1,False
te-cô,1,False
peuf'-peuf,1,False
cainf,1,False
dammi,1,False
gole-mon,1,False
leranekoul,1,False
bois-l'abbé,1,False
touah,1,False
nomebo,1,False
nine-one-one,1,False
paque,1,False
wilmots,1,False
rds,1,False
d-d-di,1,False
three,1,False
oscuridad,1,False
nahki,1,False
ovomaltine,1,False
belle-pou,1,False
meskine,1,False
rrant-ma,1,False
tweeze,1,False
block-euh,1,False
anti-shmites,1,False
storey,1,False
ffes-ta,1,False
reunz,1,False
wahlem,1,False
rhabate,1,False
gravos,1,False
zoladinho,1,False
mapesa,1,False
jette-le,1,False
atmoshpère,1,False
podem,1,False
timba,1,False
rapp'ler,1,False
komarov,1,False
lafsed,1,False
leaké,1,False
baise-la,1,False
maf,1,False
shtah,1,False
swinger,1,False
anti-pointeur,1,False
mi-alien,1,False
drmz,1,False
meknasi,1,False
bodybuilder,1,False
zapperont,1,False
bikow,1,False
lo-ssa,1,False
trois-verres,1,False
passe-leur,1,False
ramatoulaye,1,False
clouez-les,1,False
qamis,1,False
dombasle,1,False
aps,1,False
hamammet,1,False
lébara,1,False
douanent,1,False
acostarme,1,False
nebghik,1,False
shougo,1,False
wallou,1,False
bap,1,False
gens-là,1,False
mayweather,1,False
orlov,1,False
ora,1,False
pèterai,1,False
anti-criminels,1,False
lusi-ine,1,False
familliales,1,False
pocke-cke-cket,1,False
vador,1,False
très-très-très,1,False
fous-kicks,1,False
strapped,1,False
biguiribang,1,False
cambutteurs,1,False
ieuvs,1,False
tit-peu,1,False
narsheitan,1,False
ducon,1,False
péno,1,False
to-tovaritch,1,False
pêcheresses,1,False
aulnay-sud,1,False
nagui,1,False
flicailles,1,False
gal-sèn,1,False
brams,1,False
belax,1,False
nourir,1,False
feater,1,False
pétarifié,1,False
partouche,1,False
card-woah,1,False
synga,1,False
hawa,1,False
svp,1,False
kemite,1,False
chahed,1,False
ballanger,1,False
alikoum,1,False
feu-meu,1,False
beau-wow,1,False
aucunes,1,False
siroc,1,False
gabanna,1,False
auproux,1,False
gees,1,False
being,1,False
paw-paw,1,False
rakav,1,False
que-tur,1,False
polizia,1,False
jlui,1,False
tite-pe,1,False
ffrer-co,1,False
bronson,1,False
haaaan,1,False
quer-bra,1,False
dlahem,1,False
peau-ño,1,False
jimi,1,False
cri-ise,1,False
sticks-sticks,1,False
g-funk,1,False
demouy,1,False
pont-de-sèvres,1,False
bouuum,1,False
taittinger,1,False
rappant,1,False
ness-busi,1,False
rockeurs,1,False
playstation,1,False
shhh,1,False
wahh,1,False
lear,1,False
younis,1,False
punisher,1,False
cuca,1,False
r'vends,1,False
m-a-d-m-a-x,1,False
btw,1,False
psahteck,1,False
hagal,1,False
tou-tou-tou-touah,1,False
mentless,1,False
salute,1,False
rim'koff,1,False
michetonne,1,False
nikomouk,1,False
dpiece,1,False
hhouij,1,False
relación,1,False
enn,1,False
tanbghihom,1,False
benihana,1,False
vixen,1,False
champtier-du-coq,1,False
néka,1,False
tiz,1,False
tox's,1,False
sellin,1,False
nik'zer,1,False
jeu-jeu,1,False
arbouches,1,False
anta,1,False
bonillé,1,False
yate,1,False
draaah,1,False
lèbeuss,1,False
noailles,1,False
bloody,1,False
elhamsa,1,False
ésalut,1,False
padig,1,False
nois-chi,1,False
pequ,1,False
tchatchent,1,False
el-cheikh,1,False
cosiyoné,1,False
rarifient,1,False
deussté,1,False
relmo,1,False
sevan,1,False
hashich,1,False
baléo,1,False
greygoose,1,False
fujiyama,1,False
pochetons,1,False
barca,1,False
dé-kis,1,False
ne-crâ,1,False
souv'nirs,1,False
_la,1,False
créteil-soleil,1,False
bad-trip,1,False
matuidi,1,False
leklam,1,False
soulayman,1,False
jin,1,False
chardonné,1,False
sampedroiser,1,False
merah,1,False
touche-les,1,False
teuteuh,1,False
carambars,1,False
là-d'ssus,1,False
sectеur,1,False
еs,1,False
rali,1,False
gringotts,1,False
aye,1,False
amadi,1,False
maqu'relles,1,False
stringué,1,False
bebet,1,False
pé-sa,1,False
lammes,1,False
non-censuré,1,False
galle-pi,1,False
blackjack,1,False
shaggy,1,False
blaz,1,False
nichan,1,False
flouss,1,False
segpa,1,False
moaki,1,False
tidiani,1,False
assistir,1,False
decouvrire,1,False
ste,1,False
conexión,1,False
nais-co,1,False
artisti,1,False
lahsa,1,False
everywhere,1,False
chief,1,False
nichen,1,False
meknessi,1,False
whisky-coca,1,False
konaté,1,False
re-tou,1,False
lucho,1,False
zlot,1,False
mo'vez,1,False
dalla-la-las,1,False
î-île,1,False
re-sœu,1,False
a-a-attention,1,False
compèt,1,False
simpsons,1,False
auds-ch,1,False
app,1,False
crim,1,False
laga,1,False
replaquent,1,False
karembeu,1,False
malou,1,False
mala-la-de,1,False
mãos,1,False
costner,1,False
re-shta,1,False
tutututututu,1,False
ballec,1,False
infréquentables,1,False
tites,1,False
kité,1,False
darwaah,1,False
ffhor,1,False
graffent,1,False
eclate,1,False
demi-litrons,1,False
iguette,1,False
wilow,1,False
nassé,1,False
congél,1,False
mètre-carré,1,False
prefet,1,False
vivrе,1,False
ex-femme,1,False
modifs,1,False
dou-ins,1,False
photographs,1,False
hatent,1,False
amsellem,1,False
guccisé,1,False
schmetas,1,False
dus-per,1,False
parce-qu,1,False
heusslaga,1,False
r'monte,1,False
millilitaire,1,False
regine,1,False
ughh,1,False
parassita,1,False
abass,1,False
cryptie,1,False
lend'main,1,False
r'forçais,1,False
rdc,1,False
sea,1,False
lehssa,1,False
not'train,1,False
threesome,1,False
pfouah,1,False
escampеtte,1,False
odio,1,False
r'met,1,False
té-ice,1,False
bsahtou,1,False
shayatins,1,False
doucouré,1,False
estanquet,1,False
slhag,1,False
llama,1,False
straight,1,False
greeny,1,False
sheytan,1,False
habbo,1,False
lips,1,False
dashiki,1,False
stillday,1,False
ques-tru,1,False
giornata,1,False
ge-pi,1,False
rebeval,1,False
fess,1,False
rangers,1,False
chackal,1,False
boosté,1,False
funaná,1,False
nastase,1,False
clashé,1,False
vinnie,1,False
grammy,1,False
soupoudrée,1,False
ron-da,1,False
swija,1,False
rabbatant,1,False
klaoui,1,False
buscapé,1,False
meda,1,False
zappé,1,False
zoum,1,False
callibré,1,False
acaba,1,False
messa,1,False
cher-cra,1,False
dhalsim,1,False
maricon,1,False
delabel,1,False
stoner,1,False
listérine,1,False
cagoulent,1,False
r'ssens,1,False
hajime,1,False
tuo,1,False
ping,1,False
keanu,1,False
damidot,1,False
ch-ch,1,False
sleek,1,False
ba-ba-ba-baba-bail,1,False
téléportent,1,False
sapologue,1,False
lise-va,1,False
seb,1,False
bîmés,1,False
ber-bar,1,False
alik,1,False
gout,1,False
dangerous,1,False
vieux-port,1,False
kofal-maupassant,1,False
caba-jj,1,False
asé,1,False
poquito,1,False
dou-é,1,False
gravo,1,False
jxn,1,False
chnek,1,False
niarry,1,False
secoue-secoue,1,False
pornhub,1,False
boka,1,False
ferragua,1,False
couilles-de-bois,1,False
jass,1,False
damsohizé,1,False
zayra,1,False
quel'qu'chose,1,False
hchouma,1,False
cauch'mar,1,False
schlasses,1,False
paillaisson,1,False
skenawin,1,False
angel,1,False
zaki,1,False
doui,1,False
loud,1,False
ledger,1,False
difool,1,False
belmondo,1,False
chôme-du,1,False
syne,1,False
six-cordes,1,False
tchéker,1,False
abbas,1,False
célib,1,False
tchitchi,1,False
bust,1,False
tatoo,1,False
seca,1,False
charbonheur,1,False
felfel,1,False
ásia,1,False
pines-co,1,False
défauché,1,False
reli-ionge,1,False
influenceuse,1,False
phillipp,1,False
bé-ton,1,False
imperalismo,1,False
niama,1,False
pavarotti,1,False
akhy,1,False
i'buzz,1,False
sako,1,False
tebè,1,False
gradi,1,False
ladji,1,False
brun-châtain,1,False
po-poster,1,False
wahed,1,False
player,1,False
demi-kilo,1,False
nottes,1,False
marbe-be,1,False
égali-ise,1,False
g-star,1,False
lloris,1,False
peixes,1,False
text,1,False
scale,1,False
beugueuh,1,False
comisaría,1,False
luffy,1,False
wintour,1,False
chinese,1,False
ler,1,False
alo,1,False
fumar,1,False
désappes,1,False
bukett,1,False
sensei,1,False
hobbie,1,False
black-mo,1,False
derangent,1,False
ouhhh,1,False
bares,1,False
kiff-kiff,1,False
sse-pa,1,False
herzégovine,1,False
noches,1,False
nejeu,1,False
kouba,1,False
btg,1,False
oualpé,1,False
schnouffés,1,False
rab-za,1,False
bi-bi-bizarre,1,False
lboulisse,1,False
mu-muse,1,False
eu-j,1,False
tarantino,1,False
ter-sau,1,False
ché-mar,1,False
blémes-pro,1,False
obnubilises,1,False
quet-pla,1,False
sagat,1,False
trunk,1,False
endouille,1,False
manomboka,1,False
esculturas,1,False
plantin,1,False
debbouze,1,False
besse,1,False
copiare,1,False
lossa-de,1,False
qujpréfere,1,False
lahssa,1,False
bookeur,1,False
huey,1,False
ftor,1,False
vertigem,1,False
pasó,1,False
sicuro,1,False
billay,1,False
perro,1,False
hekuup,1,False
winspector,1,False
mégastorm,1,False
créve,1,False
obispo,1,False
slalomme,1,False
boîte-boîte,1,False
bipolarisé,1,False
diem,1,False
hacess,1,False
carabinieri,1,False
sous-métiers,1,False
dev'nus,1,False
_maintenant,1,False
credevo,1,False
linx,1,False
roo-roof-rooftop,1,False
josman,1,False
pac-man,1,False
screen,1,False
guêt-appens,1,False
rapp,1,False
tres-uncho,1,False
gé-bou,1,False
cainri,1,False
santana,1,False
pompelup,1,False
pastore,1,False
beatbox,1,False
skyblog,1,False
playmate,1,False
cagouler,1,False
sideline,1,False
buakaw,1,False
bsahteck,1,False
temps-plein,1,False
ouisla,1,False
coming,1,False
hasser,1,False
refletir,1,False
govas,1,False
madara,1,False
geule,1,False
gue-ta,1,False
se-cri,1,False
breliqué,1,False
r'tire,1,False
yous-v,1,False
flacher,1,False
ttée-qui,1,False
oké,1,False
k-k-kamelancien,1,False
belehni,1,False
profesor,1,False
rainté,1,False
agachon,1,False
standa,1,False
dsu,1,False
arreterais,1,False
frèrеs,1,False
miolle,1,False
nois-ch,1,False
tards-bâ,1,False
tièks,1,False
milionnaires,1,False
queuleuleuleu,1,False
k'-skun,1,False
zine,1,False
cara,1,False
f-f,1,False
tchoupe,1,False
khadafi,1,False
deu-blé,1,False
lim-sa,1,False
trappé,1,False
tigen,1,False
henout,1,False
barton,1,False
pro-black,1,False
frénésiе,1,False
kts,1,False
luidji,1,False
harām,1,False
foutéy,1,False
mwanga,1,False
dé-blin,1,False
envoles,1,False
lins,1,False
siques,1,False
tchek,1,False
dolor,1,False
ayo,1,False
zef,1,False
jeu-là,1,False
incha'allah,1,False
smoker,1,False
douhas,1,False
hallus,1,False
korozi,1,False
en-més-fer,1,False
an-sse,1,False
exelero,1,False
frére,1,False
aille-aille-aille-aille-aille,1,False
dreams,1,False
pich,1,False
copeck,1,False
beny,1,False
saccag,1,False
naâmlou,1,False
ame,1,False
immi-immiter,1,False
r'partir,1,False
einss,1,False
xa,1,False
fugazi,1,False
ze-trei,1,False
guigui,1,False
surcotés,1,False
gincana,1,False
feiyue,1,False
pe-ssa,1,False
cuando,1,False
isé,1,False
trainée,1,False
racaillerie,1,False
tchiken,1,False
naël,1,False
zapata,1,False
decir,1,False
dawgz,1,False
sahabi,1,False
plato,1,False
yetlaâ,1,False
ge-vier,1,False
raphy,1,False
sucy,1,False
hippo,1,False
hatta,1,False
emerson,1,False
dé-con,1,False
fouquet's,1,False
soldi,1,False
prédir,1,False
rebouster,1,False
reggaeton,1,False
an'c,1,False
lehsa,1,False
glock-euh,1,False
mеs,1,False
selmik,1,False
sseuses-cra,1,False
té-sey,1,False
iludi,1,False
campanella,1,False
arrêtе,1,False
go-va,1,False
decisivos,1,False
jo-jo,1,False
titeuf,1,False
mec-là,1,False
schindler,1,False
aji,1,False
rompió,1,False
se-bai,1,False
stomy,1,False
amiri,1,False
baow,1,False
lacrizeotiekmec,1,False
tar-mi,1,False
cuore,1,False
grah,1,False
kické,1,False
tiozzo,1,False
lo-lo,1,False
goody,1,False
miffa,1,False
belleza,1,False
ur-e,1,False
baconnets,1,False
cla-asse,1,False
giz,1,False
ragione,1,False
geushs,1,False
yadfa,1,False
multifonctions,1,False
bri,1,False
pazalaza,1,False
d-f,1,False
nahess,1,False
relaxante,1,False
dōmo,1,False
varenne,1,False
buyten,1,False
kérosènе,1,False
jwen,1,False
toriyama,1,False
che-bi,1,False
cribs,1,False
strasses,1,False
scal-pa,1,False
pirlo,1,False
tazzer,1,False
cielo,1,False
condui,1,False
shift,1,False
cellophane-la,1,False
motherfuckin,1,False
cheiro,1,False
copines-pines-pines,1,False
nique-la,1,False
dra,1,False
respeto,1,False
frolics,1,False
skeud,1,False
pleurt,1,False
snif,1,False
piques-niques,1,False
cheuu,1,False
nah-nah,1,False
gosse-beau,1,False
bomboclat,1,False
comandare,1,False
hood'zer,1,False
did,1,False
a-cappella,1,False
it'll,1,False
empate,1,False
bellidja,1,False
détal,1,False
mannschaft,1,False
kaza,1,False
illes-cou,1,False
brux,1,False
machtoc,1,False
r'prends,1,False
trezz,1,False
perquiz,1,False
hassba,1,False
sak,1,False
todos,1,False
tracker,1,False
audemart,1,False
chaw,1,False
valere,1,False
fеmme,1,False
scars-la,1,False
cell,1,False
orlyhood,1,False
valentinos,1,False
fogg,1,False
feukeus,1,False
té-chan,1,False
potеs,1,False
goodnight,1,False
foufounes,1,False
malement,1,False
hissam,1,False
cruciformes,1,False
taf-taf,1,False
cinquantes,1,False
industry,1,False
feumeu,1,False
dai,1,False
today,1,False
harisson,1,False
si'o,1,False
srilankais,1,False
buffy,1,False
bipers,1,False
gé-man,1,False
disiz,1,False
towers,1,False
seleman,1,False
follower,1,False
congo-brazzaville,1,False
soli,1,False
invisble,1,False
lkpdd,1,False
madesu,1,False
gling-gling,1,False
zed,1,False
buff,1,False
show-bi-iz,1,False
r'taper,1,False
faux-fond,1,False
stones,1,False
pouki-ah,1,False
sses-f,1,False
pe-ta,1,False
pper-ra,1,False
wizard,1,False
mejor,1,False
vitalis,1,False
décla-asse,1,False
keu-mé,1,False
ctheure,1,False
rocquencourt,1,False
shabi,1,False
darasse,1,False
casillas,1,False
ske-kun,1,False
zblerx,1,False
goons,1,False
footsal,1,False
rappaient,1,False
woo-woo,1,False
signs,1,False
loops,1,False
passat,1,False
cher-lâ,1,False
cachoteries,1,False
gue-dins,1,False
nabilla,1,False
ghettoïsés,1,False
rassure-les,1,False
classico,1,False
schtard,1,False
steak-frites,1,False
pets,1,False
an-ienc,1,False
appercevant,1,False
charm,1,False
ter-chan,1,False
matrixer,1,False
ronaldinho,1,False
madinina,1,False
skoda,1,False
tryna,1,False
zemah,1,False
lo-ove,1,False
hania,1,False
blondy,1,False
chakal,1,False
kuna,1,False
gpg,1,False
hi-hier,1,False
stické,1,False
oualeïkoum,1,False
nion,1,False
rophares,1,False
thateul,1,False
fizi,1,False
coupette,1,False
e-ekip,1,False
milfs,1,False
toune-zi,1,False
doliprane,1,False
swoosh,1,False
mouillents,1,False
youvoi,1,False
tèr-tèr,1,False
moov,1,False
yeghdrou,1,False
xsara,1,False
cher-'ra,1,False
triple-sept,1,False
chacha,1,False
veulеnt,1,False
cherche-le,1,False
win-win,1,False
página,1,False
zap,1,False
zot,1,False
